State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,13-10-2024,2820,3102,2961
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,20-10-2024,4042,4324,4183
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,27-10-2024,2764,3051,2907
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,03-11-2024,2060,2483,2271
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,10-11-2024,3521,3757,3639
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,17-11-2024,3466,3901,3683
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,24-11-2024,4179,4523,4351
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,01-12-2024,1859,1986,1922
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,08-12-2024,2564,2687,2625
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,15-12-2024,2122,2277,2199
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,22-12-2024,2407,2626,2516
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,29-12-2024,1665,2045,1855
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,05-01-2025,2574,2862,2718
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,12-01-2025,3098,3446,3272
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,19-01-2025,4059,4391,4225
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,26-01-2025,2953,3346,3149
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,02-02-2025,2809,3225,3017
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,09-02-2025,3890,4334,4112
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,16-02-2025,3709,3878,3793
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,23-02-2025,2676,2855,2765
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,02-03-2025,1901,2269,2085
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,09-03-2025,3152,3439,3295
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,16-03-2025,4324,4622,4473
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,23-03-2025,2161,2548,2354
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,30-03-2025,3195,3563,3379
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,06-04-2025,1588,2005,1796
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,13-04-2025,1665,1786,1725
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,20-04-2025,2316,2463,2389
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,27-04-2025,2123,2424,2273
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,04-05-2025,3814,3984,3899
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,11-05-2025,4094,4334,4214
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,18-05-2025,1402,1699,1550
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,25-05-2025,1707,1978,1842
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,01-06-2025,2457,2596,2526
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,08-06-2025,3059,3369,3214
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,15-06-2025,1586,2082,1834
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,22-06-2025,4544,4900,4722
Andhra Pradesh,Nandyal,Nandyal Mandi,Maize,Local,FAQ,29-06-2025,3518,3650,3584
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,01-01-2023,1692,1794,1743
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,08-01-2023,3019,3345,3182
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,15-01-2023,4112,4524,4318
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,22-01-2023,5105,5458,5281
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,29-01-2023,1823,1946,1884
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,05-02-2023,4636,4969,4802
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,12-02-2023,4266,4697,4481
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,19-02-2023,3928,4186,4057
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,26-02-2023,3430,3815,3622
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,05-03-2023,1260,1514,1387
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,12-03-2023,2475,2951,2713
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,19-03-2023,2438,2908,2673
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,26-03-2023,3452,3776,3614
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,02-04-2023,1471,1601,1536
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,09-04-2023,3150,3629,3389
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,16-04-2023,2449,2783,2616
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,23-04-2023,2520,2637,2578
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,30-04-2023,3361,3627,3494
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,07-05-2023,2126,2470,2298
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,14-05-2023,3567,3742,3654
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,21-05-2023,2012,2428,2220
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,28-05-2023,4715,4839,4777
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,04-06-2023,1442,1655,1548
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,11-06-2023,2264,2554,2409
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,18-06-2023,4446,4932,4689
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,25-06-2023,4073,4234,4153
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,02-07-2023,3967,4448,4207
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,09-07-2023,3045,3462,3253
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,16-07-2023,3275,3387,3331
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,23-07-2023,3163,3373,3268
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,30-07-2023,2299,2654,2476
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,06-08-2023,3991,4234,4112
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,13-08-2023,1890,2153,2021
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,20-08-2023,4917,5314,5115
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,27-08-2023,1822,2192,2007
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,03-09-2023,4626,4960,4793
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,10-09-2023,4117,4450,4283
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,17-09-2023,2773,3205,2989
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,24-09-2023,2815,3021,2918
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,01-10-2023,4127,4449,4288
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,08-10-2023,2024,2504,2264
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,15-10-2023,3346,3630,3488
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,22-10-2023,4112,4499,4305
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,29-10-2023,3812,4281,4046
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,05-11-2023,3716,3942,3829
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,12-11-2023,1447,1810,1628
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,19-11-2023,3801,4035,3918
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,26-11-2023,1535,1637,1586
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,03-12-2023,2305,2514,2409
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,10-12-2023,4861,5328,5094
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,17-12-2023,3064,3167,3115
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,24-12-2023,3483,3972,3727
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,31-12-2023,1390,1884,1637
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,07-01-2024,2713,3028,2870
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,14-01-2024,2797,2927,2862
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,21-01-2024,4894,5393,5143
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,28-01-2024,2536,2781,2658
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,04-02-2024,4226,4693,4459
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,11-02-2024,2396,2736,2566
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,18-02-2024,3634,3980,3807
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,25-02-2024,1733,2005,1869
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,03-03-2024,3783,4166,3974
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,10-03-2024,5010,5467,5238
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,17-03-2024,4611,5109,4860
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,24-03-2024,3063,3325,3194
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,31-03-2024,4345,4751,4548
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,07-04-2024,2616,3048,2832
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,14-04-2024,3801,4093,3947
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,21-04-2024,1790,1977,1883
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,28-04-2024,2846,3037,2941
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,05-05-2024,1965,2299,2132
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,12-05-2024,4447,4741,4594
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,19-05-2024,3006,3240,3123
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,26-05-2024,3296,3491,3393
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,02-06-2024,2324,2449,2386
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,09-06-2024,3506,3840,3673
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,16-06-2024,3839,4296,4067
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,23-06-2024,3030,3525,3277
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,30-06-2024,2989,3462,3225
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,07-07-2024,2489,2639,2564
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,14-07-2024,1315,1481,1398
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,21-07-2024,4257,4511,4384
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,28-07-2024,2066,2333,2199
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,04-08-2024,1808,2263,2035
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,11-08-2024,4426,4634,4530
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,18-08-2024,2594,2772,2683
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,25-08-2024,2261,2379,2320
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,01-09-2024,1530,1658,1594
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,08-09-2024,2097,2403,2250
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,15-09-2024,1942,2192,2067
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,22-09-2024,3752,4033,3892
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,29-09-2024,4800,5135,4967
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,06-10-2024,4089,4360,4224
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,13-10-2024,2150,2560,2355
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,20-10-2024,2782,3139,2960
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,27-10-2024,4069,4559,4314
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,03-11-2024,2327,2793,2560
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,10-11-2024,1879,2336,2107
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,17-11-2024,1661,1855,1758
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,24-11-2024,3409,3679,3544
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,01-12-2024,2150,2448,2299
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,08-12-2024,2927,3050,2988
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,15-12-2024,2377,2800,2588
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,22-12-2024,2955,3354,3154
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,29-12-2024,1386,1643,1514
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,05-01-2025,3867,4120,3993
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,12-01-2025,2990,3311,3150
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,19-01-2025,4822,5079,4950
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,26-01-2025,1708,1929,1818
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,02-02-2025,1760,2240,2000
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,09-02-2025,2136,2564,2350
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,16-02-2025,1857,2033,1945
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,23-02-2025,2787,3083,2935
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,02-03-2025,3950,4140,4045
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,09-03-2025,3665,3796,3730
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,16-03-2025,4034,4527,4280
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,23-03-2025,3706,4154,3930
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,30-03-2025,2958,3321,3139
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,06-04-2025,4138,4278,4208
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,13-04-2025,4642,4890,4766
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,20-04-2025,2181,2282,2231
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,27-04-2025,3922,4408,4165
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,04-05-2025,5041,5336,5188
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,11-05-2025,2302,2613,2457
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,18-05-2025,2021,2482,2251
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,25-05-2025,3094,3466,3280
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,01-06-2025,2625,3003,2814
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,08-06-2025,2290,2391,2340
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,15-06-2025,4645,4874,4759
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,22-06-2025,1781,2140,1960
Andhra Pradesh,Nandyal,Nandyal Mandi,Paddy,Local,FAQ,29-06-2025,2604,2931,2767
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,01-01-2023,4157,4384,4270
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,08-01-2023,3949,4438,4193
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,15-01-2023,3927,4047,3987
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,22-01-2023,2658,3036,2847
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,29-01-2023,3281,3528,3404
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,05-02-2023,2197,2657,2427
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,12-02-2023,1877,2138,2007
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,19-02-2023,4455,4615,4535
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,26-02-2023,3827,3997,3912
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,05-03-2023,4479,4942,4710
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,12-03-2023,3955,4303,4129
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,19-03-2023,4964,5084,5024
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,26-03-2023,2079,2260,2169
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,02-04-2023,4469,4578,4523
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,09-04-2023,4181,4543,4362
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,16-04-2023,1839,2188,2013
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,23-04-2023,4410,4780,4595
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,30-04-2023,3787,3948,3867
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,07-05-2023,1730,1924,1827
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,14-05-2023,2450,2625,2537
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,21-05-2023,4386,4568,4477
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,28-05-2023,4352,4483,4417
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,04-06-2023,3065,3483,3274
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,11-06-2023,3682,4107,3894
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,18-06-2023,2554,2786,2670
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,25-06-2023,1760,2154,1957
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,02-07-2023,4774,4877,4825
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,09-07-2023,1624,1744,1684
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,16-07-2023,4683,4887,4785
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,23-07-2023,2219,2581,2400
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,30-07-2023,3311,3555,3433
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,06-08-2023,4860,5302,5081
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,13-08-2023,2651,3040,2845
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,20-08-2023,2409,2574,2491
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,27-08-2023,3178,3364,3271
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,03-09-2023,3245,3530,3387
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,10-09-2023,2311,2681,2496
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,17-09-2023,3381,3665,3523
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,24-09-2023,2966,3330,3148
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,01-10-2023,3140,3531,3335
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,08-10-2023,3138,3612,3375
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,15-10-2023,2643,2816,2729
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,22-10-2023,2626,2971,2798
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,29-10-2023,3217,3524,3370
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,05-11-2023,2705,3135,2920
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,12-11-2023,4067,4425,4246
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,19-11-2023,3116,3340,3228
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,26-11-2023,1899,2319,2109
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,03-12-2023,2253,2602,2427
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,10-12-2023,1928,2372,2150
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,17-12-2023,4317,4572,4444
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,24-12-2023,2047,2261,2154
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,31-12-2023,1739,2160,1949
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,07-01-2024,2301,2706,2503
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,14-01-2024,2232,2373,2302
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,21-01-2024,1773,2150,1961
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,28-01-2024,4101,4266,4183
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,04-02-2024,1438,1937,1687
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,11-02-2024,1719,2092,1905
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,18-02-2024,5050,5234,5142
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,25-02-2024,3936,4140,4038
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,03-03-2024,1803,2025,1914
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,10-03-2024,4353,4513,4433
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,17-03-2024,3141,3594,3367
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,24-03-2024,1795,2152,1973
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,31-03-2024,3737,4033,3885
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,07-04-2024,2744,2976,2860
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,14-04-2024,4013,4365,4189
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,21-04-2024,1556,1805,1680
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,28-04-2024,2771,3078,2924
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,05-05-2024,2325,2658,2491
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,12-05-2024,3102,3467,3284
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,19-05-2024,2162,2374,2268
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,26-05-2024,4525,4815,4670
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,02-06-2024,3553,3839,3696
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,09-06-2024,2396,2584,2490
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,16-06-2024,3740,3971,3855
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,23-06-2024,2193,2340,2266
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,30-06-2024,2777,3056,2916
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,07-07-2024,4699,4832,4765
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,14-07-2024,3224,3494,3359
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,21-07-2024,2860,3018,2939
Andhra Pradesh,Nandyal,Nandyal Mandi,Red Gram,Local,FAQ,28-07-2024,1398,1723,1560
